-1.985 0.435 1.18755
-1.985 0.445 1.17081
-1.985 0.455 1.1546
-1.985 0.465 1.13891
-1.985 0.475 1.12375
-1.985 0.485 1.10908
-1.985 0.495 1.0949
-1.985 0.505 1.0812
-1.985 0.515 1.06796
-1.985 0.525 1.05516
-1.985 0.535 1.0428
-1.985 0.545 1.03087
-1.985 0.555 1.01934
-1.985 0.565 1.0082
-1.985 0.575 0.997441
-1.985 0.585 0.987047
-1.985 0.595 0.977002
-1.985 0.605 0.967293
-1.985 0.615 0.957906
-1.985 0.625 0.948827
-1.985 0.635 0.940041
-1.985 0.645 0.931536
-1.985 0.655 0.923297
-1.985 0.665 0.915312
-1.985 0.675 0.907568
-1.985 0.685 0.900053
-1.985 0.695 0.892753
-1.985 0.705 0.885659
-1.985 0.715 0.878758
-1.985 0.725 0.87204
-1.985 0.735 0.865495
-1.985 0.745 0.859114
-1.985 0.755 0.852887
-1.985 0.765 0.846807
-1.985 0.775 0.840864
-1.985 0.785 0.835052
-1.985 0.795 0.829365
-1.985 0.805 0.823795
-1.985 0.815 0.818338
-1.985 0.825 0.812988
-1.985 0.835 0.80774
-1.985 0.845 0.802592
-1.985 0.855 0.797539
-1.985 0.865 0.792577
-1.985 0.875 0.787706
-1.985 0.885 0.782921
-1.985 0.895 0.778222
-1.985 0.905 0.773607
-1.985 0.915 0.769075
-1.985 0.925 0.764624
-1.985 0.935 0.760256
-1.985 0.945 0.755968
-1.985 0.955 0.751761
-1.985 0.965 0.747634
-1.985 0.975 0.743589
-1.985 0.985 0.739626
-1.985 0.995 0.735744
-1.985 1.005 0.731945
-1.985 1.015 0.728229
-1.985 1.025 0.724597
-1.985 1.035 0.721049
-1.985 1.045 0.717586
-1.985 1.055 0.714209
-1.985 1.065 0.710918
-1.985 1.075 0.707715
-1.985 1.085 0.704599
-1.985 1.095 0.701572
-1.985 1.105 0.698634
-1.985 1.115 0.695785
-1.985 1.125 0.693026
-1.985 1.135 0.690358
-1.985 1.145 0.68778
-1.985 1.155 0.685294
-1.985 1.165 0.682899
-1.985 1.175 0.680596
-1.985 1.185 0.678384
-1.985 1.195 0.676265
-1.985 1.205 0.674237
-1.985 1.215 0.672302
-1.985 1.225 0.670459
-1.985 1.235 0.668707
-1.985 1.245 0.667048
-1.985 1.255 0.665482
-1.985 1.265 0.664007
-1.985 1.275 0.662623
-1.985 1.285 0.661332
-1.985 1.295 0.660132
-1.985 1.305 0.659024
-1.985 1.315 0.658008
-1.985 1.325 0.657082
-1.985 1.335 0.656248
-1.985 1.345 0.655505
-1.985 1.355 0.654853
-1.985 1.365 0.654292
-1.985 1.375 0.653821
-1.985 1.385 0.653442
-1.985 1.395 0.653153
-1.985 1.405 0.652955
-1.985 1.415 0.652848
-1.985 1.425 0.652831
-1.985 1.435 0.652906
-1.985 1.445 0.653072
-1.985 1.455 0.653328
-1.985 1.465 0.653676
-1.985 1.475 0.654116
-1.985 1.485 0.654647
-1.985 1.495 0.65527
-1.985 1.505 0.655986
-1.985 1.515 0.656794
-1.985 1.525 0.657695
-1.985 1.535 0.658689
-1.985 1.545 0.659778
-1.985 1.555 0.66096
-1.985 1.565 0.662237
-1.985 1.575 0.66361
-1.985 1.585 0.665078
